user_id,signup_date,cohort_month,channel,device,region,user_segment,age,prior_python_score,prior_sql_score,experiment_group,assigned_at,sessions_7d,lessons_started_7d,lessons_completed_7d,study_minutes_7d,activated_7d,paywall_seen,trial_started,paid_14d,monthly_price,revenue_30d,refund_30d,payment_failed,retained_30d,retained_60d,churned_60d,support_tickets_30d,csat,nps_score,quiz_score_after,marketing_spend_user,is_test_account
U002691,2026-03-05,2026-03,paid_social,desktop,Other,junior_analyst,18.0,42.0,75.2,control,2026-03-05,8,2,2,146.5,True,True,False,True,1490,1490.0,False,False,True,False,True,0,,7.0,69.8,597.44,False
U002692,2026-02-17,2026-02,email,ios,Other,student,34.0,42.8,0.0,control,2026-02-17,9,8,1,117.6,False,True,True,False,0,0.0,False,True,False,False,False,0,,6.0,30.1,79.76,False
U002693,2026-06-19,2026-06,organic,ios,Saint Petersburg,career_switcher,18.0,34.8,32.0,control,2026-06-20,2,3,1,79.2,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,62.3,0.0,False
U002694,2026-04-03,2026-04,paid_social,android,Yekaterinburg,junior_analyst,18.0,68.9,82.5,control,2026-04-03,6,8,6,221.5,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,98.7,484.92,False
U002695,2026-05-21,2026-05,paid_search,desktop,Moscow,manager,29.0,49.9,8.4,smart_onboarding,2026-05-21,4,8,4,134.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,66.5,415.16,False
U002696,2026-01-30,2026-01,paid_search,desktop,Other,career_switcher,27.0,80.0,34.7,control,2026-01-30,3,3,1,61.1,False,True,False,True,1990,1990.0,False,False,True,False,True,0,,6.0,50.2,512.81,False
U002697,2026-01-13,2026-01,influencer,desktop,Novosibirsk,career_switcher,30.0,31.7,68.4,smart_onboarding,2026-01-13,2,3,3,108.4,True,True,False,False,0,0.0,False,False,True,False,False,1,5.0,6.0,49.9,614.38,False
U002698,2026-03-24,2026-03,paid_social,android,Moscow,student,29.0,59.6,61.9,smart_onboarding,2026-03-25,3,3,1,66.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,54.7,291.63,False
U002699,2026-06-23,2026-06,organic,ios,Saint Petersburg,other,26.0,32.6,52.9,smart_onboarding,2026-06-24,3,3,1,69.2,False,True,True,True,1990,1990.0,False,False,False,False,True,0,,8.0,47.9,0.0,False
U002700,2026-04-15,2026-04,organic,mobile_web,Moscow,junior_analyst,25.0,94.5,54.8,smart_onboarding,2026-04-15,8,6,3,199.7,True,True,True,True,1990,3980.0,False,False,True,True,False,1,5.0,5.0,84.9,0.0,False
U002701,2026-05-07,2026-05,organic,desktop,Yekaterinburg,career_switcher,28.0,16.3,33.3,control,2026-05-07,7,9,3,199.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,44.4,0.0,False
U002702,2026-06-23,2026-06,email,android,Saint Petersburg,junior_analyst,27.0,65.0,52.9,smart_onboarding,2026-06-23,5,8,5,141.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,60.5,46.38,False
U002703,2026-02-10,2026-02,paid_search,android,Kazan,career_switcher,18.0,42.5,15.1,control,2026-02-10,5,9,6,242.2,True,True,False,False,0,0.0,False,False,True,False,False,1,4.0,4.0,52.1,470.24,False
U002704,2026-05-27,2026-05,organic,android,Moscow,manager,25.0,81.0,31.7,control,2026-05-27,3,5,4,169.5,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,73.3,0.0,False
U002705,2026-06-25,2026-06,paid_search,ios,Moscow,student,29.0,64.6,62.0,control,2026-06-25,1,1,0,101.1,False,False,False,False,0,0.0,False,False,False,False,False,0,,8.0,61.7,598.8,False
U002706,2026-03-29,2026-03,email,android,Moscow,manager,21.0,42.7,37.2,smart_onboarding,2026-03-30,5,7,2,106.7,True,True,False,True,990,990.0,False,True,True,True,False,0,,8.0,38.9,56.05,False
U002707,2026-02-18,2026-02,organic,android,Yekaterinburg,career_switcher,34.0,67.9,46.2,smart_onboarding,2026-02-19,8,4,3,252.9,True,True,True,True,2990,2990.0,False,False,True,False,True,1,3.0,9.0,69.9,0.0,False
U002708,2026-02-21,2026-02,organic,desktop,Moscow,junior_analyst,19.0,30.1,33.4,control,2026-02-22,6,8,2,119.7,True,True,True,True,1490,1490.0,False,False,True,False,True,0,,10.0,31.6,0.0,False
U002709,2026-05-14,2026-05,paid_search,android,Moscow,other,36.0,47.5,24.7,smart_onboarding,2026-05-14,3,4,2,71.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,57.3,475.6,False
U002710,2026-01-14,2026-01,paid_search,android,Moscow,career_switcher,29.0,31.5,56.2,control,2026-01-14,6,5,2,109.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,53.4,676.93,False
U002711,2026-06-03,2026-06,referral,mobile_web,Moscow,other,39.0,36.4,30.5,control,2026-06-04,5,3,2,142.6,True,True,True,False,0,0.0,False,False,False,False,False,1,5.0,7.0,57.3,145.91,False
U002712,2026-06-14,2026-06,paid_search,android,Moscow,career_switcher,20.0,29.5,28.2,control,2026-06-14,1,0,0,52.5,False,False,False,False,0,0.0,False,False,False,False,False,0,,7.0,33.0,620.88,False
U002713,2026-01-09,2026-01,organic,mobile_web,Novosibirsk,junior_analyst,37.0,57.4,74.5,smart_onboarding,2026-01-10,6,7,4,149.3,True,True,True,False,0,0.0,False,True,False,False,False,1,4.0,9.0,71.1,0.0,False
U002714,2026-05-19,2026-05,referral,android,Moscow,career_switcher,29.0,32.2,6.1,control,2026-05-20,5,7,4,144.0,True,True,True,False,0,0.0,False,False,False,False,False,0,,9.0,41.4,163.63,False
U002715,2026-03-25,2026-03,influencer,ios,Saint Petersburg,career_switcher,21.0,68.5,33.2,control,2026-03-26,8,8,8,238.5,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,100.0,710.56,False
U002716,2026-02-27,2026-02,email,ios,Yekaterinburg,junior_analyst,18.0,63.1,64.3,control,2026-02-28,6,3,3,151.4,True,True,True,True,1990,1990.0,False,False,False,False,True,0,,7.0,78.7,76.48,False
U002717,2026-06-17,2026-06,paid_search,android,Saint Petersburg,manager,18.0,36.7,31.9,smart_onboarding,2026-06-17,6,8,5,185.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,60.8,486.77,False
U002718,2026-04-07,2026-04,paid_social,ios,Moscow,junior_analyst,18.0,57.3,52.6,control,2026-04-08,4,6,4,137.8,True,True,False,True,990,990.0,False,False,False,False,True,0,,10.0,75.3,533.83,False
U002719,2026-04-20,2026-04,organic,desktop,Novosibirsk,career_switcher,39.0,37.8,40.2,smart_onboarding,2026-04-20,3,4,1,82.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,3.0,48.0,0.0,False
U002720,2026-06-14,2026-06,email,android,Kazan,career_switcher,32.0,59.5,43.8,smart_onboarding,2026-06-15,11,4,4,211.1,True,True,False,False,0,0.0,False,False,True,False,False,1,4.0,7.0,82.5,67.84,False
U002721,2026-05-27,2026-05,organic,android,Yekaterinburg,career_switcher,32.0,73.1,44.6,smart_onboarding,2026-05-28,10,8,7,237.5,True,True,False,False,0,0.0,False,True,True,False,False,1,3.0,5.0,89.9,0.0,False
U002722,2026-01-17,2026-01,paid_social,android,Yekaterinburg,career_switcher,33.0,90.3,8.4,smart_onboarding,2026-01-17,6,11,7,214.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,81.0,539.93,False
U002723,2026-01-22,2026-01,organic,desktop,Other,manager,30.0,41.1,47.6,smart_onboarding,2026-01-22,9,15,13,312.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,100.0,0.0,False
U002724,2026-03-24,2026-03,email,desktop,Moscow,other,30.0,37.2,37.6,control,2026-03-25,3,7,5,121.6,True,True,False,True,1490,1490.0,False,False,True,False,True,0,,7.0,74.3,82.37,False
U002725,2026-06-12,2026-06,referral,android,Other,student,32.0,26.0,24.0,smart_onboarding,2026-06-13,7,5,2,241.7,True,True,False,False,0,0.0,False,False,True,False,False,0,,4.0,35.6,179.36,False
U002726,2026-05-27,2026-05,paid_social,desktop,Saint Petersburg,junior_analyst,30.0,67.8,33.4,control,2026-05-27,7,4,4,143.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,70.2,465.36,False
U002727,2026-04-27,2026-04,paid_search,ios,Other,student,42.0,63.0,13.1,control,2026-04-28,6,8,5,221.0,True,True,False,False,0,0.0,False,False,True,True,False,0,,10.0,61.3,393.19,False
U002728,2026-06-26,2026-06,referral,mobile_web,Moscow,student,39.0,19.1,62.3,control,2026-06-26,4,5,3,141.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,56.5,101.62,False
U002729,2026-01-03,2026-01,referral,desktop,Other,career_switcher,33.0,22.3,18.3,control,2026-01-03,8,8,1,88.1,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,28.6,124.17,False
U002730,2026-06-23,2026-06,organic,desktop,Other,junior_analyst,36.0,87.6,59.9,control,2026-06-24,11,8,5,223.3,True,True,False,True,1990,3980.0,False,False,True,True,False,0,,9.0,85.0,0.0,False
U002731,2026-03-05,2026-03,paid_social,android,Saint Petersburg,career_switcher,35.0,11.2,85.6,smart_onboarding,2026-03-06,9,10,4,187.9,True,True,False,True,2990,2990.0,False,False,True,True,False,0,,7.0,64.6,360.35,False
U002732,2026-01-29,2026-01,paid_social,ios,Saint Petersburg,manager,38.0,15.8,60.4,control,2026-01-30,4,3,2,97.2,True,True,False,False,0,0.0,False,False,True,True,False,0,,4.0,31.4,449.69,False
U002733,2026-06-16,2026-06,paid_search,ios,Kazan,student,39.0,58.0,35.5,control,2026-06-16,4,4,2,80.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,39.5,507.98,False
U002734,2026-06-16,2026-06,influencer,ios,Saint Petersburg,manager,22.0,52.6,69.2,control,2026-06-17,3,3,3,143.2,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,77.3,724.22,False
U002735,2026-06-22,2026-06,influencer,ios,Moscow,career_switcher,35.0,51.8,24.1,smart_onboarding,2026-06-23,5,5,3,128.8,True,True,True,True,1490,1490.0,False,False,False,False,True,0,,10.0,58.7,734.79,False
U002736,2026-01-10,2026-01,organic,android,Saint Petersburg,other,40.0,48.2,37.1,smart_onboarding,2026-01-10,4,3,3,153.9,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,7.0,63.6,0.0,False
U002737,2026-05-26,2026-05,paid_search,android,Moscow,career_switcher,27.0,54.6,22.8,smart_onboarding,2026-05-26,1,3,3,122.2,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,82.0,665.21,False
U002738,2026-03-19,2026-03,paid_search,android,Kazan,career_switcher,28.0,41.9,46.1,control,2026-03-19,5,4,3,137.2,True,True,False,False,0,0.0,False,False,True,False,False,1,4.0,9.0,42.3,552.59,False
U002739,2026-03-12,2026-03,paid_search,desktop,Saint Petersburg,career_switcher,29.0,33.5,49.2,control,2026-03-12,7,2,2,144.3,True,True,False,True,990,990.0,False,False,True,True,False,0,,7.0,45.0,444.66,False
U002740,2026-04-07,2026-04,influencer,android,Saint Petersburg,student,35.0,69.1,48.2,smart_onboarding,2026-04-07,4,6,5,145.5,True,True,True,False,0,0.0,False,False,False,False,False,0,,5.0,72.4,560.77,False
U002741,2026-05-30,2026-05,referral,android,Moscow,career_switcher,41.0,53.3,44.0,smart_onboarding,2026-05-31,9,9,6,194.5,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,9.0,65.7,121.77,False
U002742,2026-01-20,2026-01,organic,desktop,Saint Petersburg,career_switcher,27.0,29.4,42.9,control,2026-01-20,4,2,2,139.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,38.1,0.0,False
U002743,2026-04-19,2026-04,organic,ios,Other,career_switcher,27.0,31.4,53.8,smart_onboarding,2026-04-20,2,1,1,38.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,26.7,0.0,False
U002744,2026-03-22,2026-03,organic,desktop,Other,career_switcher,29.0,36.5,21.1,control,2026-03-23,7,13,9,275.0,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,88.9,0.0,False
U002745,2026-01-17,2026-01,paid_social,desktop,Moscow,other,25.0,52.7,20.9,smart_onboarding,2026-01-18,6,9,7,206.1,True,True,True,True,1990,1990.0,False,False,True,True,False,0,,8.0,81.7,504.29,False
U002746,2026-01-31,2026-01,paid_social,android,Other,career_switcher,22.0,29.9,22.4,control,2026-01-31,3,3,0,51.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,36.9,528.91,False
U002747,2026-01-03,2026-01,paid_search,android,Moscow,junior_analyst,38.0,73.4,59.1,control,2026-01-03,5,9,6,170.2,True,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,89.8,338.52,False
U002748,2026-04-09,2026-04,organic,android,Moscow,career_switcher,34.0,68.7,23.9,smart_onboarding,2026-04-10,2,3,1,78.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,40.2,0.0,False
U002749,2026-01-19,2026-01,email,desktop,Moscow,junior_analyst,21.0,59.4,38.2,smart_onboarding,2026-01-19,13,13,4,182.8,True,True,False,False,0,0.0,False,False,True,False,False,1,4.0,5.0,49.6,79.71,False
U002750,2026-02-22,2026-02,influencer,desktop,Moscow,student,25.0,3.6,9.9,smart_onboarding,2026-02-22,8,10,3,183.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,48.4,775.63,False
U002751,2026-06-30,2026-06,paid_search,desktop,Kazan,manager,36.0,23.2,29.7,control,2026-06-30,2,3,2,86.7,False,True,False,False,0,0.0,False,False,False,False,False,1,5.0,9.0,43.7,666.67,False
U002752,2026-04-09,2026-04,paid_search,desktop,Moscow,manager,40.0,47.1,43.8,smart_onboarding,2026-04-09,4,4,2,100.5,True,True,True,False,0,0.0,False,False,False,False,False,0,,4.0,57.8,616.03,False
U002753,2026-04-16,2026-04,referral,android,Moscow,career_switcher,18.0,39.1,68.4,smart_onboarding,2026-04-17,3,2,2,107.9,False,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,56.5,207.83,False
U002754,2026-06-17,2026-06,email,desktop,Yekaterinburg,manager,24.0,52.6,78.7,control,2026-06-17,3,3,3,144.7,True,True,True,False,0,0.0,False,False,False,False,False,0,,9.0,55.2,56.6,False
U002755,2026-05-30,2026-05,organic,ios,Moscow,student,,43.1,63.7,control,2026-05-30,3,2,2,85.3,False,True,False,False,0,0.0,False,False,False,False,False,1,5.0,3.0,53.1,0.0,False
U002756,2026-03-06,2026-03,organic,ios,Moscow,other,27.0,26.1,25.4,smart_onboarding,2026-03-06,5,3,3,179.8,True,True,False,False,0,0.0,False,False,True,False,False,0,,8.0,52.3,0.0,False
U002757,2026-04-09,2026-04,paid_search,desktop,,other,18.0,63.4,24.7,smart_onboarding,2026-04-10,2,2,2,74.4,False,True,False,False,0,0.0,False,False,False,False,False,1,5.0,7.0,65.6,626.02,False
U002758,2026-04-28,2026-04,email,ios,Other,junior_analyst,37.0,48.6,56.2,control,2026-04-29,5,8,4,183.5,True,True,False,False,0,0.0,False,True,True,True,False,2,3.0,4.0,57.4,80.47,False
U002759,2026-06-15,2026-06,paid_social,ios,Moscow,student,36.0,65.3,50.0,smart_onboarding,2026-06-15,5,9,8,224.6,True,True,False,False,0,0.0,False,False,True,False,False,0,,10.0,83.2,560.46,False
U002760,2026-03-31,2026-03,referral,android,Moscow,other,33.0,41.6,54.7,smart_onboarding,2026-04-01,4,8,5,162.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,70.0,162.92,False
U002761,2026-05-29,2026-05,referral,mobile_web,Moscow,career_switcher,34.0,56.7,9.2,control,2026-05-30,8,8,2,118.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,27.8,99.63,False
U002762,2026-05-02,2026-05,email,ios,,student,20.0,58.5,47.0,control,2026-05-02,7,6,4,157.5,True,True,False,True,990,990.0,False,False,False,False,True,0,,7.0,76.6,51.61,False
U002763,2026-06-23,2026-06,influencer,android,Saint Petersburg,student,27.0,36.6,38.1,control,2026-06-24,6,2,2,168.4,True,True,False,False,0,0.0,False,False,True,True,False,0,,7.0,63.6,570.42,False
U002764,2026-04-20,2026-04,referral,mobile_web,Saint Petersburg,student,,79.3,33.0,smart_onboarding,2026-04-20,3,1,1,54.2,False,True,True,False,0,0.0,False,False,False,False,False,0,,6.0,63.1,119.24,False
U002765,2026-05-05,2026-05,referral,desktop,Other,manager,28.0,60.1,30.6,control,2026-05-05,10,14,11,279.9,True,True,False,False,0,0.0,False,False,True,False,False,0,,9.0,100.0,116.85,False
U002766,2026-03-14,2026-03,paid_search,ios,Saint Petersburg,manager,27.0,44.6,40.6,control,2026-03-14,0,1,1,51.3,False,False,False,False,0,0.0,False,False,True,True,False,0,,5.0,52.2,579.36,False
U002767,2026-01-03,2026-01,organic,mobile_web,Other,student,19.0,62.8,22.4,control,2026-01-03,1,2,2,122.8,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,43.5,0.0,False
U002768,2026-02-04,2026-02,referral,android,Moscow,student,29.0,42.2,33.8,control,2026-02-05,4,4,2,78.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,39.9,112.22,False
U002769,2026-04-26,2026-04,paid_social,desktop,Other,career_switcher,25.0,44.1,52.5,control,2026-04-26,7,10,7,238.3,True,True,False,False,0,0.0,False,False,True,False,False,0,,10.0,68.8,445.4,False
U002770,2026-06-05,2026-06,email,desktop,Kazan,junior_analyst,24.0,72.9,89.5,control,2026-06-05,10,8,8,238.7,True,True,True,True,1990,3980.0,False,False,True,True,False,0,,9.0,96.0,74.06,False
U002771,2026-04-26,2026-04,paid_search,desktop,Yekaterinburg,manager,33.0,24.9,58.2,control,2026-04-26,5,5,4,200.1,True,True,True,False,0,0.0,False,False,False,False,False,0,,8.0,46.7,499.55,False
U002772,2026-01-15,2026-01,paid_search,desktop,Saint Petersburg,student,35.0,22.0,17.3,control,2026-01-16,3,7,3,122.9,True,True,True,False,0,0.0,False,False,False,False,False,0,,5.0,47.4,438.68,False
U002773,2026-02-03,2026-02,organic,android,Yekaterinburg,career_switcher,23.0,43.5,44.1,smart_onboarding,2026-02-03,5,5,3,210.0,True,True,False,True,990,990.0,False,False,True,False,True,0,,6.0,63.6,0.0,False
U002774,2026-06-12,2026-06,paid_search,android,Novosibirsk,student,27.0,34.7,40.5,control,2026-06-13,7,4,2,116.3,True,True,True,True,990,990.0,False,False,True,False,True,0,,9.0,38.1,257.31,False
U002775,2026-05-06,2026-05,organic,android,Novosibirsk,junior_analyst,30.0,74.7,90.1,control,2026-05-06,6,13,10,270.0,True,True,False,True,1990,1990.0,False,False,True,True,False,0,,10.0,100.0,0.0,False
U002776,2026-01-12,2026-01,paid_social,ios,Moscow,student,38.0,41.4,76.1,control,2026-01-13,4,4,3,185.0,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,72.5,331.93,False
U002777,2026-04-02,2026-04,organic,android,Moscow,student,32.0,63.4,49.9,control,2026-04-02,2,7,6,195.1,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,68.3,0.0,False
U002778,2026-02-14,2026-02,paid_search,android,Kazan,career_switcher,18.0,69.5,31.6,control,2026-02-15,4,5,3,133.3,True,True,True,True,1490,1490.0,False,False,False,False,True,0,,9.0,79.6,505.33,False
U002779,2026-02-19,2026-02,referral,ios,Moscow,student,27.0,62.2,45.4,smart_onboarding,2026-02-19,3,5,4,139.8,True,True,True,True,990,990.0,False,False,True,False,True,1,5.0,9.0,86.3,152.65,False
U002780,2026-04-03,2026-04,organic,ios,Moscow,manager,23.0,40.2,37.0,control,2026-04-03,3,3,2,166.5,False,True,False,False,0,0.0,False,False,False,False,False,0,,4.0,50.3,0.0,False
U002781,2026-05-07,2026-05,referral,android,Moscow,career_switcher,36.0,26.8,22.2,control,2026-05-07,6,5,3,234.2,True,True,True,False,0,0.0,False,False,True,False,False,0,,9.0,46.6,127.04,False
U002782,2026-01-08,2026-01,paid_search,android,Moscow,other,39.0,8.4,40.9,control,2026-01-09,3,5,2,94.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,43.7,728.75,False
U002783,2026-05-23,2026-05,paid_search,desktop,Other,career_switcher,26.0,21.0,49.7,smart_onboarding,2026-05-23,3,2,1,84.6,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,45.8,673.44,False
U002784,2026-03-13,2026-03,organic,android,Other,career_switcher,28.0,58.3,32.4,smart_onboarding,2026-03-13,5,3,2,84.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,54.4,0.0,False
U002785,2026-01-01,2026-01,paid_social,ios,Novosibirsk,student,32.0,50.4,50.9,control,2026-01-01,8,5,3,121.7,True,True,True,True,990,990.0,True,False,False,False,True,2,4.0,6.0,56.1,681.74,False
U002786,2026-02-10,2026-02,paid_search,desktop,Other,career_switcher,23.0,20.7,60.3,control,2026-02-10,6,4,2,94.8,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,33.7,771.56,False
U002787,2026-05-14,2026-05,organic,android,Novosibirsk,manager,38.0,40.0,28.4,control,2026-05-14,3,5,2,102.4,False,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,58.6,0.0,True
U002788,2026-06-23,2026-06,organic,ios,,student,35.0,66.3,21.3,smart_onboarding,2026-06-23,5,6,6,159.7,True,True,False,True,1490,1490.0,False,False,False,False,True,0,,4.0,71.4,0.0,False
U002789,2026-01-25,2026-01,paid_search,ios,Moscow,junior_analyst,31.0,46.4,45.5,control,2026-01-26,4,4,3,181.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,39.9,646.68,False
U002790,2026-04-13,2026-04,paid_social,ios,Moscow,other,33.0,55.9,47.2,smart_onboarding,2026-04-13,5,9,6,226.7,True,True,False,False,0,0.0,False,False,False,False,False,0,,6.0,71.6,274.14,False
U002791,2026-06-02,2026-06,paid_search,desktop,Novosibirsk,student,32.0,60.5,30.8,smart_onboarding,2026-06-03,7,7,4,201.3,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,10.0,77.3,342.88,False
U002792,2026-04-11,2026-04,email,desktop,Other,junior_analyst,31.0,37.6,58.6,control,2026-04-11,10,5,2,153.1,True,True,True,True,1990,1990.0,False,False,True,True,False,1,5.0,10.0,56.2,104.69,False
U002793,2026-01-22,2026-01,paid_social,android,Kazan,career_switcher,20.0,34.7,48.2,control,2026-01-23,2,1,1,76.5,False,True,True,True,990,990.0,False,False,False,False,True,0,,6.0,43.2,487.37,False
U002794,2026-02-26,2026-02,paid_search,ios,Moscow,student,27.0,14.4,39.8,smart_onboarding,2026-02-27,2,4,2,80.1,False,True,False,False,0,0.0,False,False,False,False,False,1,4.0,8.0,22.9,559.53,False
U002795,2026-05-26,2026-05,referral,android,Moscow,junior_analyst,20.0,81.0,70.8,control,2026-05-27,8,6,2,147.4,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,75.3,123.34,False
U002796,2026-03-31,2026-03,referral,android,Kazan,career_switcher,26.0,33.6,77.4,smart_onboarding,2026-03-31,10,6,4,182.6,True,True,False,False,0,0.0,False,False,False,False,False,0,,8.0,66.1,164.94,False
U002797,2026-02-20,2026-02,paid_search,ios,Moscow,student,36.0,50.0,18.9,smart_onboarding,2026-02-21,5,9,7,238.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,9.0,54.7,471.83,False
U002798,2026-06-12,2026-06,influencer,desktop,Saint Petersburg,other,38.0,72.0,47.7,smart_onboarding,2026-06-12,2,6,4,133.9,True,True,False,False,0,0.0,False,False,False,False,False,0,,5.0,83.4,527.85,False
U002799,2026-05-17,2026-05,referral,mobile_web,Moscow,junior_analyst,24.0,30.7,55.6,smart_onboarding,2026-05-17,6,11,8,214.2,True,True,False,True,990,990.0,False,False,True,True,False,0,,8.0,73.3,151.9,False
U002800,2026-03-04,2026-03,referral,android,Saint Petersburg,junior_analyst,24.0,34.4,25.3,control,2026-03-04,6,5,3,103.6,True,True,True,True,1490,2980.0,False,False,True,False,True,0,,7.0,66.1,110.51,False
U002801,2026-01-05,2026-01,paid_social,android,Moscow,junior_analyst,28.0,85.1,43.5,control,2026-01-06,4,3,1,54.1,False,True,False,False,0,0.0,False,False,False,False,False,1,5.0,5.0,58.2,403.51,False
U002802,2026-05-24,2026-05,paid_social,android,Saint Petersburg,student,40.0,52.3,48.7,smart_onboarding,2026-05-25,4,5,2,107.8,True,True,False,True,990,990.0,False,False,True,False,True,0,,8.0,66.7,397.66,False
U002803,2026-05-07,2026-05,referral,android,Yekaterinburg,manager,27.0,59.7,37.5,smart_onboarding,2026-05-08,3,4,1,62.3,False,True,False,False,0,0.0,False,False,False,False,False,0,,0.0,31.6,158.54,False
U002804,2026-06-17,2026-06,paid_search,desktop,Kazan,student,39.0,48.9,25.8,control,2026-06-18,7,10,5,212.2,True,True,False,False,0,0.0,False,False,True,True,False,0,,8.0,70.5,430.5,False
U002805,2026-04-26,2026-04,organic,ios,Moscow,student,18.0,40.0,44.9,control,2026-04-27,1,1,0,44.5,False,False,False,False,0,0.0,False,False,False,False,False,0,,6.0,41.7,0.0,False
U002806,2026-03-06,2026-03,paid_social,desktop,Moscow,junior_analyst,35.0,24.3,56.7,smart_onboarding,2026-03-07,10,9,6,275.0,True,True,False,False,0,0.0,False,False,True,False,False,0,,7.0,61.5,450.49,False
U002807,2026-03-01,2026-03,referral,android,Saint Petersburg,junior_analyst,21.0,35.2,60.6,smart_onboarding,2026-03-02,9,5,4,196.6,True,True,False,True,1990,1990.0,False,False,False,False,True,0,,8.0,51.0,124.83,False
U002808,2026-02-15,2026-02,influencer,android,Novosibirsk,other,23.0,58.6,14.9,smart_onboarding,2026-02-15,9,9,5,202.1,True,True,False,False,0,0.0,False,False,True,False,False,1,5.0,10.0,53.2,538.57,False
U002809,2026-02-15,2026-02,paid_search,desktop,Moscow,other,37.0,64.6,51.4,smart_onboarding,2026-02-15,4,5,4,165.1,True,True,True,True,1490,1490.0,True,False,True,True,False,1,3.0,5.0,71.2,509.11,False
U002810,2026-05-10,2026-05,paid_search,ios,Saint Petersburg,career_switcher,27.0,81.7,16.9,smart_onboarding,2026-05-10,3,2,2,88.7,False,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,58.2,562.36,False
U002811,2026-02-23,2026-02,paid_social,desktop,Other,junior_analyst,28.0,52.7,62.5,control,2026-02-23,6,12,9,327.4,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,4.0,87.6,467.31,False
U002812,2026-01-21,2026-01,paid_search,android,Kazan,manager,31.0,48.1,10.6,control,2026-01-22,1,1,1,31.6,False,False,False,False,0,0.0,False,False,False,False,False,0,,8.0,29.8,494.35,False
U002813,2026-06-26,2026-06,paid_social,ios,Kazan,student,21.0,55.4,32.7,smart_onboarding,2026-06-27,4,7,4,107.3,True,True,False,True,1490,1490.0,False,False,False,False,True,0,,10.0,75.6,529.67,False
U002814,2026-02-20,2026-02,paid_search,mobile_web,Moscow,student,28.0,94.7,54.5,smart_onboarding,2026-02-21,3,6,4,115.5,True,True,False,False,0,0.0,False,False,False,False,False,0,,7.0,85.2,302.19,False
U002815,2026-03-27,2026-03,organic,desktop,Yekaterinburg,junior_analyst,28.0,48.4,45.1,smart_onboarding,2026-03-28,5,8,5,152.7,True,True,True,True,1490,1490.0,False,False,True,True,False,0,,7.0,74.8,0.0,False
U002816,2026-06-02,2026-06,paid_search,desktop,Other,career_switcher,20.0,48.3,28.4,control,2026-06-03,7,5,4,172.0,True,True,True,True,990,990.0,False,False,True,False,True,0,,8.0,62.4,489.47,False
